cohort,period_cohort,user_pseudo_id,level_starts,days,level_starts_per_day,sessions,sessions_per_day
treatment,post-period,3031EAD1E9D35306A37A0F3DC3B84A0A,1,1,1.0,0,
treatment,pre-period,3031EAD1E9D35306A37A0F3DC3B84A0A,7,3,2.3333333333333335,3,1.0
control,control-period,303247247D852664B9F7E52AB339507C,6,3,2.0,3,1.0
control,control-period,303DAFAEE0EC0AD56EFFAAF1FEBCC3CE,0,0,,1,1.0
control,control-period,303FD8B04DF295670F8CBE660723648A,16,4,4.0,4,1.0
treatment,post-period,3045F09907697C3482EBF0238A929C2E,2,1,2.0,0,
treatment,pre-period,3045F09907697C3482EBF0238A929C2E,1,1,1.0,1,1.0
control,control-period,3070568D1C412B685C025CB0AE5A3C99,5,3,1.6666666666666667,4,1.3333333333333333
treatment,post-period,30748777F905636ADF02B0B063F6E47D,10,4,2.5,3,1.0
treatment,pre-period,30748777F905636ADF02B0B063F6E47D,10,4,2.5,4,1.0
treatment,post-period,307AC87B6D76A6A1A19AC2B11E3FA4B5,368,16,23.0,19,1.2666666666666666
treatment,pre-period,307AC87B6D76A6A1A19AC2B11E3FA4B5,4,1,4.0,1,1.0
treatment,pre-period,307F2D74C2360523C130F88E4DD6A9B5,14,4,3.5,4,1.0
treatment,post-period,307F2D74C2360523C130F88E4DD6A9B5,3,1,3.0,2,1.0
treatment,pre-period,3082CDD760FB4C2F5BAE25E78DD0B000,35,1,35.0,3,3.0
treatment,post-period,3082CDD760FB4C2F5BAE25E78DD0B000,34,4,8.5,8,2.0
treatment,post-period,308452C7E6D227ADD8D3F0BC2F267D1F,198,36,5.5,43,1.2647058823529411
treatment,pre-period,308452C7E6D227ADD8D3F0BC2F267D1F,15,3,5.0,3,1.0
treatment,post-period,30851A76407C708D397A7D2341980D37,20,13,1.5384615384615385,14,1.2727272727272727
treatment,pre-period,30851A76407C708D397A7D2341980D37,7,6,1.1666666666666667,6,1.0
treatment,pre-period,3088A8A89D4725E439A0DE8B1950E62B,1,1,1.0,1,1.0
treatment,post-period,3088A8A89D4725E439A0DE8B1950E62B,12,1,12.0,0,
control,control-period,308FF48FF1C75060822960086354393D,10,1,10.0,1,1.0
treatment,post-period,309D006B3FE6151EE530B0C6A79CFA11,66,17,3.8823529411764706,24,1.5
treatment,pre-period,309D006B3FE6151EE530B0C6A79CFA11,164,11,14.909090909090908,22,2.0
control,control-period,309FB06B1E8E1B92A3F2164D30C4932F,3,1,3.0,1,1.0
control,control-period,30A25052A6890C93A4BE5DAC98A3E01E,5,4,1.25,7,1.1666666666666667
treatment,pre-period,30AC99A6254171A3EF5E6CCD1523553A,2,1,2.0,1,1.0
treatment,post-period,30AC99A6254171A3EF5E6CCD1523553A,3,1,3.0,0,
treatment,post-period,30B0DA9467C7DC2B85C4C72815775B67,28,5,5.6,5,1.25
treatment,pre-period,30B0DA9467C7DC2B85C4C72815775B67,1,1,1.0,1,1.0
control,control-period,30C9F1FCEBB2E40593350BBB662344E7,43,8,5.375,11,1.2222222222222223
treatment,post-period,30DA335301915FFBD0A384553805EA15,274,31,8.8387096774193541,59,2.1071428571428572
treatment,pre-period,30DA335301915FFBD0A384553805EA15,2,1,2.0,1,1.0
control,control-period,30E6603BF9928C67E8A060B969A10004,7,2,3.5,2,1.0
control,control-period,30E7FC7394103E7EFA3F0AFC9F14342C,5,4,1.25,4,1.0
treatment,pre-period,30EF3635843A1FADF5F0F708BB56B8C5,1,1,1.0,1,1.0
treatment,post-period,30EF3635843A1FADF5F0F708BB56B8C5,2,1,2.0,0,
control,control-period,30F75FC5A6AB3A9E4D1F9276712CB31C,11,5,2.2,9,1.2857142857142858
control,control-period,31017A05A48B25FED4834F968D5D0F83,61,4,15.25,7,1.75
treatment,pre-period,310228A29216613C01B08D8B37AA21E1,3,1,3.0,1,1.0
treatment,post-period,310228A29216613C01B08D8B37AA21E1,47,3,15.666666666666666,4,1.3333333333333333
control,control-period,3103394999C32D337F178CB9C995AECD,7,1,7.0,1,1.0
control,control-period,31071373B9850DA613FD9E24097B3135,221,4,55.25,4,1.0
control,control-period,3109942E3428ED1CC49E093965E1748C,5,3,1.6666666666666667,3,1.0
treatment,pre-period,310D44D95961BF9754C9948AF6F437EA,45,2,22.5,5,2.5
treatment,post-period,310D44D95961BF9754C9948AF6F437EA,1,1,1.0,0,
treatment,post-period,3114BB0EE700894607B258BC4706797C,19,3,6.333333333333333,3,1.0
treatment,pre-period,3114BB0EE700894607B258BC4706797C,3,1,3.0,0,
control,control-period,311E155131CE4C20F76DCA23B099F5D6,1,1,1.0,1,1.0
control,control-period,312EEB13165FC3DB9F81125601B47B2B,9,1,9.0,2,2.0
control,control-period,31334ECCEC5C9988469EAD462A6C4D47,22,1,22.0,1,1.0
treatment,pre-period,3135AA6E1A3D452423977DDA7F6201D7,3,2,1.5,1,1.0
treatment,post-period,3135AA6E1A3D452423977DDA7F6201D7,1,1,1.0,1,1.0
control,control-period,314B49445D38714DE358FDA5ED6029BD,1,1,1.0,1,1.0
treatment,post-period,3151F3461C50299BC4F328702654F9C5,13,1,13.0,0,
treatment,pre-period,3151F3461C50299BC4F328702654F9C5,8,1,8.0,1,1.0
treatment,post-period,316C478F300B0BA8DAFF7995336802D0,681,13,52.384615384615387,21,1.6153846153846154
treatment,pre-period,316C478F300B0BA8DAFF7995336802D0,0,0,,1,1.0
treatment,pre-period,316C65000A6DC054CDBDFF5123898C68,6,1,6.0,0,
treatment,post-period,316C65000A6DC054CDBDFF5123898C68,2,1,2.0,0,
control,control-period,31759C0600B02839C5A90DBB2CE97984,3,2,1.5,1,1.0
control,control-period,31847AC271201DA719BCE60A3B0B3EB7,61,5,12.2,5,1.25
treatment,post-period,3185273F953C7915CC1A931A8B45B662,20,5,4.0,5,1.25
treatment,pre-period,3185273F953C7915CC1A931A8B45B662,6,2,3.0,3,1.5
control,control-period,318D94A48141F6911EE48AC04D2A7B48,7,1,7.0,1,1.0
treatment,post-period,319105B7B18F783ADC7043A7F89A9B69,13,4,3.25,3,1.0
treatment,pre-period,319105B7B18F783ADC7043A7F89A9B69,13,2,6.5,2,1.0
control,control-period,319870BB96298CA5DF828B4D4CEEC85C,7,1,7.0,1,1.0
treatment,pre-period,319C42D39D63425DA7C40B9B4D1D1B3F,9,6,1.5,6,1.0
treatment,post-period,319C42D39D63425DA7C40B9B4D1D1B3F,1,1,1.0,1,1.0
treatment,pre-period,31A81B7189F8AA8BADD3FC2D3EAE48D4,3,1,3.0,1,1.0
treatment,post-period,31A81B7189F8AA8BADD3FC2D3EAE48D4,5,1,5.0,0,
treatment,post-period,31AAC4CB1A4E09F959E460458C8AAF9D,15,4,3.75,3,1.0
treatment,pre-period,31AAC4CB1A4E09F959E460458C8AAF9D,2,1,2.0,1,1.0
treatment,post-period,31CB8094B5BB97C4EEA1D81E83F7EEFB,1,1,1.0,0,
treatment,pre-period,31CB8094B5BB97C4EEA1D81E83F7EEFB,3,1,3.0,2,2.0
treatment,pre-period,31CF96A962EC91A6DD263E1DBE3E0BA2,6,3,2.0,3,1.0
treatment,post-period,31CF96A962EC91A6DD263E1DBE3E0BA2,9,1,9.0,0,
treatment,post-period,31D0731D4795EDAB682A2AD05D38379C,23,2,11.5,1,1.0
treatment,pre-period,31D0731D4795EDAB682A2AD05D38379C,7,2,3.5,2,1.0
treatment,pre-period,31D7BB4CF721D8676B85F73077F4304E,193,4,48.25,6,2.0
treatment,post-period,31D7BB4CF721D8676B85F73077F4304E,784,17,46.117647058823529,22,1.4666666666666666
control,control-period,31DB2824AA917837DF37D8671B6619BC,10,3,3.3333333333333335,4,1.0
control,control-period,31DF612CC7704C453889C7836C5F1A63,89,2,44.5,5,2.5
control,control-period,31E8B3EB3D9167E813FDFB812898F2F6,31,19,1.631578947368421,22,1.1
treatment,post-period,31F8F98A5B838C7375267F10DADBDA24,184,24,7.666666666666667,31,1.3478260869565217
treatment,pre-period,31F8F98A5B838C7375267F10DADBDA24,3,1,3.0,2,2.0
treatment,post-period,3201809356871532F133824B040EC885,5,2,2.5,3,1.5
treatment,pre-period,3201809356871532F133824B040EC885,3,1,3.0,0,
control,control-period,3219167CC1073BBFEBB776873A6A6AFD,49,6,8.1666666666666661,7,1.1666666666666667
control,control-period,322DE1B0512D9A38DE71CDACA33091C9,18,4,4.5,4,1.0
control,control-period,323ED96F616318450A01A0C17ABF9E97,95,4,23.75,4,1.0
control,control-period,3243A5B73F8E8D6B5735AE9AF4B6B6B6,37,4,9.25,4,1.3333333333333333
control,control-period,3245BF6C2F062C993D7A6CEEF1AD8244,5,2,2.5,2,1.0
control,control-period,32542EF20DCB04AB03C08B87DD9B4D45,39,5,7.8,7,1.4
control,control-period,325CCD0662FC4EA9853B7D3E3B6693A5,10,7,1.4285714285714286,7,1.0
treatment,pre-period,325EF84B59DAB4F8D8B855FB321830E5,17,1,17.0,1,1.0
treatment,post-period,325EF84B59DAB4F8D8B855FB321830E5,13,1,13.0,0,
control,control-period,326651F167D600272DA4EC5EE0618D07,108,6,18.0,8,1.3333333333333333
control,control-period,32691653B988011A1D8855300C372CE4,33,6,5.5,7,1.1666666666666667
control,control-period,32721C76C22B10A21E798E74F980473D,28,2,14.0,5,2.5
control,control-period,328723183CB680790972B8FBBC3A1CE3,7,1,7.0,1,1.0
treatment,pre-period,328BCBD0A50938BFAC3FEA27100159B5,1,1,1.0,1,1.0
treatment,post-period,328BCBD0A50938BFAC3FEA27100159B5,3,1,3.0,0,
treatment,post-period,328DC7FE55E8881B2EA668C9A2855BB7,1266,67,18.895522388059703,137,2.0757575757575757
treatment,pre-period,328DC7FE55E8881B2EA668C9A2855BB7,3,1,3.0,1,1.0
treatment,post-period,329041D331D6165A7AB15EA5D452A8E6,14,1,14.0,1,1.0
treatment,pre-period,329041D331D6165A7AB15EA5D452A8E6,1,1,1.0,0,
control,control-period,32969B27E5288830C99F4AC095D2C79C,29,2,14.5,3,1.5
treatment,post-period,3297C2299C605AF432D58338E8605876,38,4,9.5,3,1.0
treatment,pre-period,3297C2299C605AF432D58338E8605876,2,1,2.0,1,1.0
treatment,post-period,329CED961E142CCB57A242EF7E7CD210,10,1,10.0,2,2.0
treatment,pre-period,329CED961E142CCB57A242EF7E7CD210,1,1,1.0,0,
control,control-period,32A6DDD2FF644EEC9C87F474040389DA,52,2,26.0,2,1.0
control,control-period,32B3FF353DD79A2F2D3FBB01A9E39D94,4,1,4.0,1,1.0
treatment,post-period,32B77CB85060150AF92F76E2745F2D7A,11,9,1.2222222222222223,9,1.0
treatment,pre-period,32B77CB85060150AF92F76E2745F2D7A,9,5,1.8,5,1.0
control,control-period,32BAC5D1C4CC36D5962936DB0F4FAB3C,19,19,1.0,19,1.0
treatment,pre-period,32C12C5BEE9431633BBC84DBF69E4CF6,2,1,2.0,1,1.0
treatment,post-period,32C12C5BEE9431633BBC84DBF69E4CF6,3,1,3.0,0,
control,control-period,32C1DCB54AA38EDE6064F9574F80FF92,5,2,2.5,3,1.0
control,control-period,32C8AD4EFA93405A282CF301BA211D7F,82,9,9.11111111111111,12,1.3333333333333333
control,control-period,32D665523EBBFFF2A492D8E043A4FB6B,3,1,3.0,1,1.0
control,control-period,32D8F434011631E109B8CEFF0D60C04B,121,2,60.5,7,3.5
treatment,post-period,32DBA590E3515F301CC7B6B749FB4F21,387,10,38.7,17,1.7
treatment,pre-period,32DBA590E3515F301CC7B6B749FB4F21,5,1,5.0,1,1.0
treatment,pre-period,32DC4BE3AF515BD8BD59B4DC0052A3AB,3,3,1.0,3,1.0
treatment,post-period,32DC4BE3AF515BD8BD59B4DC0052A3AB,7,6,1.1666666666666667,4,1.0
control,control-period,32DEB1F24ABD2430CC3EB1A917D1DD77,5,4,1.25,5,1.0
control,control-period,32E12F894315813AB79880599A3BFCFC,2,1,2.0,1,1.0
treatment,pre-period,32E3FFAC452648CA8600591F432B926B,20,1,20.0,1,1.0
treatment,post-period,32E3FFAC452648CA8600591F432B926B,7,2,3.5,1,1.0
treatment,post-period,32EA50E1FB1D43BBDCB4B8D423C83D9C,1,1,1.0,0,
treatment,pre-period,32EA50E1FB1D43BBDCB4B8D423C83D9C,5,1,5.0,1,1.0
control,control-period,3307DD0AEFB45F2AFEE766A57E2EC357,27,5,5.4,13,2.6
treatment,post-period,3309297C1BDD033F918A40177CF78474,12,4,3.0,4,1.0
treatment,pre-period,3309297C1BDD033F918A40177CF78474,38,5,7.6,8,1.6
control,control-period,3309F4DE80E33A212A45B29D973EBC9C,5,1,5.0,1,1.0
control,control-period,331649413C4805886B190709AB46B66B,4,1,4.0,1,1.0
control,control-period,332FF17A7140DA319A07A72CA1CB6A5A,39,9,4.333333333333333,13,1.4444444444444444
treatment,pre-period,33469F822404E8FFAE1B545FD5427886,1,1,1.0,1,1.0
treatment,post-period,33469F822404E8FFAE1B545FD5427886,23,1,23.0,0,
control,control-period,334C732F58847B16D90BAEC2116B264E,18,1,18.0,1,1.0
treatment,pre-period,334DC07990E2169EC368FE97C9DADC3E,17,2,8.5,2,1.0
treatment,post-period,334DC07990E2169EC368FE97C9DADC3E,11,1,11.0,0,
treatment,post-period,334FF61953047FD7AA1D5A661C7E6B81,8,3,2.6666666666666665,1,1.0
treatment,pre-period,334FF61953047FD7AA1D5A661C7E6B81,9,3,3.0,4,1.0
control,control-period,3351C190752821E19A94058AE0C8D565,16,1,16.0,2,1.0
control,control-period,33544E9CEC0874FB3EB8759352A455ED,11,3,3.6666666666666665,3,1.0
treatment,pre-period,336B6F54B9715947FED7E40B4BC12D4E,1,1,1.0,0,
treatment,post-period,336B6F54B9715947FED7E40B4BC12D4E,15,2,7.5,2,1.0
control,control-period,336FED02BA10D201C1B88C1CECB2E9D1,61,4,15.25,13,3.25
treatment,post-period,3376C102EBF491B5CB84B43759FE3433,262,16,16.375,14,1.0769230769230769
treatment,pre-period,3376C102EBF491B5CB84B43759FE3433,3,1,3.0,1,1.0
control,control-period,337A3F347AE32CE90A631DF3028500A5,3,1,3.0,1,1.0
treatment,pre-period,339FE250013547B9C97587E7E497FC47,5,1,5.0,1,1.0
treatment,post-period,339FE250013547B9C97587E7E497FC47,2,1,2.0,0,
control,control-period,33A1F72714BF8B0591A135AFC746C038,101,2,50.5,1,1.0
treatment,post-period,33B84582094A1F6952904FDE6C437EA2,2,1,2.0,0,
treatment,pre-period,33B84582094A1F6952904FDE6C437EA2,2,1,2.0,1,1.0
treatment,post-period,33BA0F066B903D1C520E3F0D54A681A5,14,7,2.0,7,1.1666666666666667
treatment,pre-period,33BA0F066B903D1C520E3F0D54A681A5,4,2,2.0,2,1.0
control,control-period,33BDCF9DBB2653780046CC6B334D5718,4,1,4.0,1,1.0
treatment,post-period,33E5EA9FE1E29AC3127D975A5494213D,170,51,3.3333333333333335,58,1.1836734693877551
treatment,pre-period,33E5EA9FE1E29AC3127D975A5494213D,5,2,2.5,2,1.0
treatment,post-period,33E6E4CE27A73E534C3A0307F906EAD1,8,1,8.0,0,
treatment,pre-period,33E6E4CE27A73E534C3A0307F906EAD1,20,3,6.666666666666667,2,1.0
control,control-period,33E8B12FD99A752C7586B94FF0F8C349,4,1,4.0,2,1.0
treatment,post-period,33EA15FAF247CEAE5A07F39235D334EF,1,1,1.0,2,1.0
treatment,pre-period,33EA15FAF247CEAE5A07F39235D334EF,4,1,4.0,0,
control,control-period,33EA483B9652B49782CDB92710831EE4,80,8,10.0,11,1.375
control,control-period,33EE200629C0F5409E179BCB40630135,10,1,10.0,3,3.0
control,control-period,340FF3617045DC0C8D1F89AFA6CEA4CB,2,1,2.0,1,1.0
treatment,post-period,34192D05269E726473922775BAFEFF69,13,5,2.6,4,1.0
treatment,pre-period,34192D05269E726473922775BAFEFF69,6,2,3.0,2,1.0
treatment,post-period,3422CA1B4B6A9ACE78187868F362C3C7,31,4,7.75,3,1.0
treatment,pre-period,3422CA1B4B6A9ACE78187868F362C3C7,5,1,5.0,1,1.0
treatment,post-period,34282F6E8653A382A496CEC8937A43E9,4,2,2.0,1,1.0
treatment,pre-period,34282F6E8653A382A496CEC8937A43E9,4,1,4.0,1,1.0
control,control-period,3429D437AF1A8B44D0B657A57003EE18,21,4,5.25,4,1.0
control,control-period,34334A1F76389248AC7BE8891F8AF736,12,2,6.0,2,1.0
treatment,post-period,34334F300D0A2BED6A62283856F93B36,11,5,2.2,4,1.0
treatment,pre-period,34334F300D0A2BED6A62283856F93B36,1,1,1.0,1,1.0
treatment,post-period,343B740C7B3BD9C2CFA46BF097A8856E,415,75,5.5333333333333332,120,1.6438356164383561
treatment,pre-period,343B740C7B3BD9C2CFA46BF097A8856E,20,5,4.0,8,1.6
treatment,post-period,343D217C7C1F18CD076970DBEE61B854,10,2,5.0,3,1.5
treatment,pre-period,343D217C7C1F18CD076970DBEE61B854,10,2,5.0,1,1.0
control,control-period,343EF0B5FF277FA9F30E341F74048B07,27,4,6.75,5,1.25
control,control-period,34421ED88E86B273A72045EFD913B5F4,23,2,11.5,3,1.5
control,control-period,3450AEC7FAF21CD7B9764C37D2BF584C,14,2,7.0,2,1.0
treatment,post-period,34587F7996F20BE4CC7DDEB96753D110,77,28,2.75,35,1.2068965517241379
treatment,pre-period,34587F7996F20BE4CC7DDEB96753D110,6,4,1.5,4,1.3333333333333333
control,control-period,346CA8A816ECDF5226D821892E18B502,11,4,2.75,4,1.0
treatment,pre-period,34752CBB38EC5E1730FADC1F8D348B92,44,5,8.8,3,1.0
treatment,post-period,34752CBB38EC5E1730FADC1F8D348B92,7,1,7.0,0,
treatment,post-period,347E136FEC789C49DA42A7F8CA5EFE51,23,5,4.6,6,1.5
treatment,pre-period,347E136FEC789C49DA42A7F8CA5EFE51,1,1,1.0,1,1.0
control,control-period,348089CEE6BCF7C754709C6D4F7590FB,8,1,8.0,1,1.0
control,control-period,3483B7B933B0D6FAA0266EEFF5691904,34,2,17.0,2,1.0
treatment,post-period,34A26BA681E791CE0131A251B0D29411,14,1,14.0,1,1.0
treatment,pre-period,34A26BA681E791CE0131A251B0D29411,20,2,10.0,2,1.0
control,control-period,34A4A582304A863F382FCAE932138058,3,1,3.0,1,1.0
treatment,post-period,34ADF71F1AADCA26EC8008496F7CC87E,70,2,35.0,3,1.5
treatment,pre-period,34ADF71F1AADCA26EC8008496F7CC87E,4,1,4.0,1,1.0
treatment,post-period,34B4DED3DCA27A52D5585183C8EA186A,4,1,4.0,0,
treatment,pre-period,34B4DED3DCA27A52D5585183C8EA186A,1,1,1.0,1,1.0
control,control-period,34BA06C3D751444A218BC22E0092EE8E,72,8,9.0,14,1.75
treatment,pre-period,34CAF47105A2D9D0AC7464BB3AF8DB2A,5,1,5.0,1,1.0
treatment,post-period,34CAF47105A2D9D0AC7464BB3AF8DB2A,42,2,21.0,1,1.0
treatment,pre-period,34E2C8B6C5A0814AA57D3BD97219BCAB,3,1,3.0,1,1.0
treatment,post-period,34E2C8B6C5A0814AA57D3BD97219BCAB,8,2,4.0,1,1.0
control,control-period,34E493C2FCF918F1A4B0C9E49122BF89,1,1,1.0,0,
control,control-period,34ED6E332B214BF3E9825892675C4DB9,4,2,2.0,2,1.0
control,control-period,34FA4CA471C8CAC978B53871839DE6C1,18,3,6.0,3,1.0
treatment,pre-period,350477BC673C1A86C51C37B97FCE8DBB,1,1,1.0,1,1.0
treatment,post-period,350477BC673C1A86C51C37B97FCE8DBB,3,1,3.0,0,
control,control-period,3504CBBE384E35E7C5AE4808FA7A1A7A,56,2,28.0,2,1.0
control,control-period,3507E9C35C667132F5FA0407356C7ED2,17,4,4.25,4,1.0
control,control-period,3528541F44CB28BE38F08FDCC5AE0233,3,1,3.0,1,1.0
treatment,post-period,3536FADE33CA15E5B12B304CB93F7C6F,7,3,2.3333333333333335,1,1.0
treatment,pre-period,3536FADE33CA15E5B12B304CB93F7C6F,5,1,5.0,1,1.0
control,control-period,353D75462F2B19FA69E69234987CC695,0,0,,1,1.0
control,control-period,353F5753723862B50764848D793C4648,11,1,11.0,1,1.0
control,control-period,35435E2D0D5B9806E1E0AF78775704EF,4,1,4.0,1,1.0
treatment,post-period,356DFCFD4E809B029B0071E0CC0377BE,0,0,,1,1.0
treatment,pre-period,356DFCFD4E809B029B0071E0CC0377BE,6,1,6.0,2,1.0
control,control-period,35788F10B7D410D0C3402C670200549C,6,3,2.0,4,1.3333333333333333
control,control-period,357EC62C3AF8386A51272AD3767DD809,8,1,8.0,1,1.0
treatment,pre-period,35929D52C47DAC927FFFE0BA6F8343E4,3,1,3.0,1,1.0
treatment,post-period,35929D52C47DAC927FFFE0BA6F8343E4,25,1,25.0,2,1.0
treatment,pre-period,359A34F575B808FEFE58BC5B40816F09,11,2,5.5,4,2.0
treatment,post-period,359A34F575B808FEFE58BC5B40816F09,120,26,4.615384615384615,30,1.1538461538461537
control,control-period,359B5B95C8B1DF723D939A5A8AFF0904,16,1,16.0,1,1.0
control,control-period,35B0FBF03492417ED0C50F0CE6FD3768,2,1,2.0,1,1.0
control,control-period,35B53311DA079486973693E813979210,14,1,14.0,1,1.0
control,control-period,35B66ACE392864EB2B5512F71D10B1AB,12,10,1.2,11,1.1
control,control-period,35B864A5932E1A0A5F30D41B9F56112B,30,3,10.0,6,2.0
control,control-period,35C4BB70C2B72DA0C63266D075D8FC23,23,1,23.0,1,1.0
control,control-period,35CF08DA631AC27582D6A0FE710131F7,79,5,15.8,12,2.4
control,control-period,35D099424972413F3E46BFCA86C15295,11,2,5.5,2,1.0
treatment,pre-period,35D7E0527C5BC0E5044EF3716C845E08,5,1,5.0,1,1.0
treatment,post-period,35D7E0527C5BC0E5044EF3716C845E08,36,2,18.0,1,1.0
treatment,post-period,35D898CD53954F5BEFA33E569B04A4B5,13,1,13.0,1,1.0
treatment,pre-period,35D898CD53954F5BEFA33E569B04A4B5,0,0,,1,1.0
treatment,post-period,35DDC37EB72373793E703516725BB2FE,29,8,3.625,7,1.0
treatment,pre-period,35DDC37EB72373793E703516725BB2FE,2,1,2.0,1,1.0
control,control-period,35DE008317AB2760503976FA63F51B61,53,5,10.6,5,1.0
control,control-period,35E12DE2AE4F3A84D8B9683BDA2C5239,12,1,12.0,0,
treatment,pre-period,35ED140BCD58BCCC7BACD8ECCF6E6156,0,0,,1,1.0
treatment,post-period,35ED140BCD58BCCC7BACD8ECCF6E6156,8,2,4.0,2,1.0
control,control-period,35F14977E77C94FBCEF82E5524637F59,5,1,5.0,1,1.0
treatment,pre-period,36071BFC3B9E3B75D1AB231604E13E43,1,1,1.0,1,1.0
treatment,post-period,36071BFC3B9E3B75D1AB231604E13E43,2,1,2.0,0,
treatment,post-period,3607E321EE78A48A7C7B604CD115C109,7,3,2.3333333333333335,2,1.0
treatment,pre-period,3607E321EE78A48A7C7B604CD115C109,2,1,2.0,1,1.0
control,control-period,360D7B137BD530E704772F51C5B13A79,6,1,6.0,1,1.0
control,control-period,360DE5F8ADC6C2258777953DCDC802B9,1,1,1.0,0,
control,control-period,3612F40FD40263F706EBB69F989A68D0,33,2,16.5,2,1.0
treatment,post-period,361AC2578D8F5E3FFF597136111A94F4,5,1,5.0,1,1.0
treatment,pre-period,361AC2578D8F5E3FFF597136111A94F4,31,4,7.75,5,1.25
treatment,pre-period,361F3570C32F1CE252B63BA587E7BDDC,65,1,65.0,3,3.0
treatment,post-period,361F3570C32F1CE252B63BA587E7BDDC,8,2,4.0,1,1.0
control,control-period,36241041521F95A7C4129522FAED2FE1,11,2,5.5,3,1.5
treatment,pre-period,3625F3FD85FD9056BCC10747317EAD2C,4,1,4.0,1,1.0
treatment,post-period,3625F3FD85FD9056BCC10747317EAD2C,32,4,8.0,3,1.0
treatment,post-period,362FA50A14492F365C556ED8B09F2C8B,2,1,2.0,0,
treatment,pre-period,362FA50A14492F365C556ED8B09F2C8B,3,1,3.0,1,1.0
treatment,pre-period,36390262EE0C669101AD7ACFE181689C,40,6,6.666666666666667,6,1.0
treatment,post-period,36390262EE0C669101AD7ACFE181689C,50,11,4.5454545454545459,10,1.0
control,control-period,364854B4D93BE22C08A5930B070D478D,5,1,5.0,1,1.0
control,control-period,3667B20584399F5283AB3D087D338154,0,0,,1,1.0
treatment,post-period,3682C2527BEE6BA0255321BB25DF44BB,302,16,18.875,23,1.6428571428571428
treatment,pre-period,3682C2527BEE6BA0255321BB25DF44BB,8,1,8.0,1,1.0
treatment,post-period,3686DE7B4C85F5F0AF385348F03492C9,13,3,4.333333333333333,2,1.0
treatment,pre-period,3686DE7B4C85F5F0AF385348F03492C9,54,4,13.5,5,1.25
control,control-period,36B07DEE63BD0CA9C0062B30043DC12C,1,1,1.0,1,1.0
control,control-period,36B334DDBBD68E73D0D7F65861B14133,8,1,8.0,1,1.0
control,control-period,36B5DE53943D3C47F17C39C35E755CE4,47,7,6.7142857142857144,8,1.3333333333333333
treatment,post-period,36BE8612E6D334CBA9A6717A44317C2D,1,1,1.0,0,
treatment,pre-period,36BE8612E6D334CBA9A6717A44317C2D,2,1,2.0,1,1.0
control,control-period,36C32F82A22E7DC2DB04DA29BF71199F,5,4,1.25,5,1.0
control,control-period,36CD9DA75188D11BA0065964FF116EC0,59,5,11.8,6,1.2
treatment,pre-period,36D35160F560D4FE9D1B0E48063F3665,9,1,9.0,1,1.0
treatment,post-period,36D35160F560D4FE9D1B0E48063F3665,3,1,3.0,0,
treatment,pre-period,36DB37519B2E04EA1F19AF331EECB824,2,1,2.0,0,
treatment,post-period,36DB37519B2E04EA1F19AF331EECB824,17,1,17.0,1,1.0
control,control-period,36EE4F03C639EC236E6BE9880B83ABAA,2,1,2.0,1,1.0
treatment,post-period,36FA4DB087C63BE79675F8B8CB1CB65B,16,2,8.0,1,1.0
treatment,pre-period,36FA4DB087C63BE79675F8B8CB1CB65B,17,1,17.0,1,1.0
control,control-period,37034A23CAFF85394E2E349C381788A6,14,1,14.0,1,1.0
treatment,pre-period,370BAFBB7AFD77B12726F4712DB42DF8,3,1,3.0,1,1.0
treatment,post-period,370BAFBB7AFD77B12726F4712DB42DF8,6,1,6.0,0,
treatment,pre-period,370CDFEE49990E4A9A1FBC0DC5C31C1C,62,1,62.0,3,3.0
treatment,post-period,370CDFEE49990E4A9A1FBC0DC5C31C1C,846,13,65.07692307692308,19,1.4615384615384615
treatment,post-period,372D9BB5088C4E9000C65B06459B403A,1066,113,9.43362831858407,339,3.0
treatment,pre-period,372D9BB5088C4E9000C65B06459B403A,2,1,2.0,1,1.0
treatment,pre-period,372E8CE8A7D150B1374696B670B927A3,8,1,8.0,1,1.0
treatment,post-period,372E8CE8A7D150B1374696B670B927A3,5,1,5.0,0,
treatment,pre-period,372FE71C3A120B444BEE6A4BAF34FB3F,29,2,14.5,4,2.0
treatment,post-period,372FE71C3A120B444BEE6A4BAF34FB3F,29,3,9.6666666666666661,7,2.3333333333333335
control,control-period,373016F8F89C087DC8C89E06B362AD1A,15,1,15.0,3,3.0
treatment,pre-period,37381E54780D3007F2FA20DA9AE7A0A6,3,1,3.0,1,1.0
treatment,post-period,37381E54780D3007F2FA20DA9AE7A0A6,1,1,1.0,0,
treatment,post-period,3745F700BAD39C72B06F4C4B82F2B509,5,2,2.5,1,1.0
treatment,pre-period,3745F700BAD39C72B06F4C4B82F2B509,4,3,1.3333333333333333,3,1.0
treatment,pre-period,374B723DD4CC38508FE82D09DF14193C,3,1,3.0,1,1.0
treatment,post-period,374B723DD4CC38508FE82D09DF14193C,12,2,6.0,2,1.0
treatment,post-period,374B905520627374315AF272263C2DC7,22,10,2.2,10,1.1111111111111112
