cohort,period_cohort,user_pseudo_id,level_starts,days,level_starts_per_day,sessions,sessions_per_day
control,control-period,53CAAF361073109F66760692FA12673B,287,39,7.3589743589743586,55,1.4102564102564104
treatment,pre-period,53D5C946B56C4DF77C96CF30277539EF,7,3,2.3333333333333335,3,1.0
treatment,post-period,53D5C946B56C4DF77C96CF30277539EF,1,1,1.0,1,1.0
control,control-period,53EF5C7357527DEFCBC722E886E242A5,17,2,8.5,2,1.0
control,control-period,5451661560644C9FF8220756E1EB8952,18,2,9.0,2,1.0
treatment,pre-period,545182C3DDA3B8F17547979958C0CC01,13,1,13.0,1,1.0
treatment,post-period,545182C3DDA3B8F17547979958C0CC01,1,1,1.0,0,
control,control-period,548C38A983EB2EB88DC1DEEA9DE6DED9,26,20,1.3,20,1.0
control,control-period,54923122AEA11504966F394DB2031A74,3,1,3.0,1,1.0
control,control-period,54D26E8AAC347EFCDFD1727B82A501EC,37,1,37.0,1,1.0
control,control-period,54DF823029684ECFF20528667946AC2D,38,1,38.0,3,3.0
control,control-period,54EEE6C24B723126E17219F5C0F6DE12,821,17,48.294117647058826,30,1.7647058823529411
control,control-period,551130953A7F37F23035F9A91CA41C15,475,12,39.583333333333336,15,1.25
control,control-period,5539C6BBAD980C27D8B18AE27CDD8341,226,6,37.666666666666664,10,1.6666666666666667
control,control-period,5581D44AAF5399CBF67792CCD829C281,5,1,5.0,1,1.0
control,control-period,55BFC405FFA33C0781DE73101011E45B,195,73,2.6712328767123288,91,1.2465753424657535
control,control-period,55E6467B8C73F70705CC297D9020F9AA,2,1,2.0,1,1.0
control,control-period,55F9FB7C14AA4BAB066EA326D4A2221B,441,44,10.022727272727273,55,1.3095238095238095
control,control-period,56275C50A29186725083DD9A9AE69338,11,6,1.8333333333333333,10,1.6666666666666667
control,control-period,56638C161E53327DFF2A4C3001968B70,55,1,55.0,1,1.0
control,control-period,56673C54A0BF48D3EBF11D5247B74175,38,1,38.0,2,1.0
control,control-period,56A24F4F7FE20C66839EB77FC558A160,24,7,3.4285714285714284,7,1.0
control,control-period,56A3ECD9106EA59DE52682BEFFFAC53C,62,6,10.333333333333334,6,1.0
control,control-period,56B9CBB6CB58106DCCF3CAD660232CB2,5349,51,104.88235294117646,63,1.3404255319148937
treatment,post-period,56D046BB27D20419EC5F11B5A443B1C0,18,1,18.0,0,
treatment,pre-period,56D046BB27D20419EC5F11B5A443B1C0,11,1,11.0,1,1.0
control,control-period,56D19D593B545FCD9B884A26CC95D2D4,17,2,8.5,2,1.0
control,control-period,56E8EC9522573BD1BAD8E18AD2E33C9A,1299,53,24.509433962264151,55,1.1
control,control-period,56F37FD95FB21AB3976C83E803D7AEA7,26,16,1.625,18,1.125
control,control-period,56FA726AC14329729C5A9B020B508034,47,1,47.0,1,1.0
control,control-period,570A8F4C826664E326A211056E2F123A,9,5,1.8,8,1.6
control,control-period,574D46E5DE0737DF676FB5EEACE7D903,10,1,10.0,1,1.0
control,control-period,575CDA26268871E43230F53F87804994,5,2,2.5,3,1.5
control,control-period,57AF44C73C2441BB587970ACDD4B9B48,45,5,9.0,8,1.3333333333333333
control,control-period,57CC3D00AF896BC5B330A8749995AE5E,2,1,2.0,1,1.0
control,control-period,57EC50FBC6C7277B8EDCCE44C1352BD4,3453,32,107.90625,122,3.8125
control,control-period,57EE161BA17539C3A15E089BE4927F8B,10,4,2.5,4,1.0
control,control-period,5800569BC32997BCE5774BA3C675C4E4,103,45,2.2888888888888888,59,1.3409090909090908
control,control-period,5805D47F03137321BF07BFA22CA09B73,90,3,30.0,3,1.0
control,control-period,5821B9A774FE43B6F23E5F8E793DB15F,19,2,9.5,2,1.0
control,control-period,5846B1F471C58594B5E42074E7FFC05C,17,6,2.8333333333333335,6,1.0
control,control-period,58930F51C20661E89F5DFDB969131080,1052,20,52.6,25,1.25
control,control-period,58A8D09A7936F0D53FBD1E478BF23320,13,2,6.5,2,1.0
control,control-period,58B7ED321E8361D3FBACF4DF4E549399,30,3,10.0,4,1.3333333333333333
control,control-period,58F3D672BBC613680624015D5BC3ADDB,544,4,136.0,16,4.0
control,control-period,59454BAC415BB1F18517C6FD2C023E49,376,97,3.8762886597938144,132,1.3608247422680413
treatment,post-period,59483477E9365F4C9A834CD88B37BA41,54,2,27.0,1,1.0
treatment,pre-period,59483477E9365F4C9A834CD88B37BA41,5,3,1.6666666666666667,3,1.0
control,control-period,595B654526FA7B7CA08C89F0C0D3EAE9,9,2,4.5,2,1.0
control,control-period,596A136695D3E6B86336DB0CDB6CC756,23,3,7.666666666666667,3,1.0
control,control-period,597F9110E80E489913E979145ABD72DB,20,6,3.3333333333333335,7,1.1666666666666667
control,control-period,599A28B77C37024BD13085EF61A55BDC,7,3,2.3333333333333335,3,1.0
control,control-period,59BE43F3FE7AB3F91B016B56508D4C46,162,61,2.6557377049180326,81,1.3278688524590163
control,control-period,59CEBFB755965F996BDBCE585E9EB7C1,42,9,4.666666666666667,9,1.0
control,control-period,59F7481BD5E3924C51CE5F64A08B8F4C,5,5,1.0,5,1.0
control,control-period,59FA894C0C306763553966660FAF4F80,32,1,32.0,2,2.0
control,control-period,5A06B4FB19BFBF838B73B57297121379,113,1,113.0,2,2.0
treatment,pre-period,5A24FA671D66FF78C978D077245B4777,973,20,48.65,25,1.3157894736842106
treatment,post-period,5A24FA671D66FF78C978D077245B4777,233,6,38.833333333333336,6,1.5
control,control-period,5A44D0AF57DD95C0F5301649B7A23509,17,4,4.25,5,1.0
control,control-period,5A4C975F17AE8E0CCCDE946C22866169,41,2,20.5,5,2.5
control,control-period,5A66D37810D3026EFFFE4746F9BF8E8A,16,3,5.333333333333333,9,3.0
control,control-period,5ACD59093D1C49F2EADAE29D7181A9CF,11,2,5.5,2,1.0
control,control-period,5ACF1A6BFE350F7BB661BF389AF7E2F0,86,6,14.333333333333334,6,1.0
control,control-period,5B4A306CA68CC635D88C25581910D7DF,127,19,6.6842105263157894,36,1.8
control,control-period,5B4FD8662DAD71406319200659FDF420,54,11,4.9090909090909092,15,1.3636363636363635
control,control-period,5B61E68C19B230022782F14E60F1EFA9,55,2,27.5,3,1.5
control,control-period,5B631B57BD6F4FE7DA2A6F7845B9626B,30,17,1.7647058823529411,18,1.0588235294117647
control,control-period,5B763E8410411FFFEC4ADC5EEE935A84,438,28,15.642857142857142,35,1.25
control,control-period,5B874F7994400F6943C134F21CA452A7,33,14,2.3571428571428572,19,1.3571428571428572
control,control-period,5B888A06EFF60B86B10367EEC3B44E85,813,48,16.9375,63,1.3125
control,control-period,5B9149282B2EB48FE5AFE1240FC0440E,95,5,19.0,12,2.4
control,control-period,5BA19E60485B782FD089E01FE6D0081C,83,4,20.75,6,1.5
control,control-period,5BA23094CD864C7FB5265F83652FA028,43,16,2.6875,21,1.3125
control,control-period,5BFB6CC6B3E4271086B1E1B58180B56A,64,10,6.4,17,1.8888888888888888
control,control-period,5C0B5019D09A484ECA0AF6E636D4205E,59,15,3.9333333333333331,16,1.1428571428571428
control,control-period,5C0E3D65407B0031F983E6E596EDF9F1,11,3,3.6666666666666665,5,1.6666666666666667
control,control-period,5C17C05950C71938CFA82EA7C517748B,75,4,18.75,4,1.0
control,control-period,5C1F957882700804AA2D02552FA51DEC,30,5,6.0,9,1.8
control,control-period,5C2BC00B0A222248ED9DEAEA96F88F70,5,2,2.5,2,1.0
control,control-period,5C5D78DD8E3D3B7FFC9118D4511E76BF,36,7,5.1428571428571432,10,1.4285714285714286
control,control-period,5CA5C9A7A4EC0F62C14A262E891CF82C,44,1,44.0,1,1.0
control,control-period,5CB53F0CB67C607A654E2CA29904EB08,131,4,32.75,5,1.25
control,control-period,5CC434A43CB09640FC6BE2D7A18183E4,3048,35,87.085714285714289,64,1.8285714285714285
control,control-period,5D46BA742602176E2BD6E6B3917E08C9,886,13,68.15384615384616,23,1.5333333333333334
control,control-period,5D59EA3F8BAC58D169418A6D5C5C96B6,10,1,10.0,1,1.0
control,control-period,5D7B75012F4A81127A627CF594A8ABF8,268,14,19.142857142857142,20,1.5384615384615385
control,control-period,5DC3504A60414E84E6C08DE92C55F366,173,2,86.5,4,2.0
control,control-period,5DE4C3F6AA9E3D2D91EE22CF1ED0B0F3,55,5,11.0,4,1.0
control,control-period,5DE85FEEED8830DEEB31A569E05830DC,32,4,8.0,7,1.4
control,control-period,5E09265F12D64B9FA85FF9427A0A7FB0,1934,84,23.023809523809526,138,1.6428571428571428
control,control-period,5E3CB701F06E57FB36C28741D182DDCE,24,10,2.4,15,1.5
control,control-period,5E3CBF1204F069C8F4474D492A361CCD,446,13,34.307692307692307,16,1.2307692307692308
control,control-period,5E4B8BBBE58491A3A1B462A95DC287E4,149,56,2.6607142857142856,66,1.1785714285714286
control,control-period,5E624075FDFE3003C34E1138546B2450,18,8,2.25,9,1.0
control,control-period,5E7FD2E063D2347A72EC52EA919B2550,22,3,7.333333333333333,4,1.3333333333333333
control,control-period,5E8AC46740AF7F941F59A33B5C401141,26,5,5.2,5,1.0
control,control-period,5E8B4AEF7E3373AA78408DB08E72E3B8,202,15,13.466666666666667,32,2.1333333333333333
control,control-period,5E93E43C911DE1ECEA0A7C50390C57A9,377,3,125.66666666666667,6,2.0
control,control-period,5E9B9E20975EF45745B511D401456619,87,12,7.25,14,1.1666666666666667
control,control-period,5E9BF00B469B284E028094EA15A9F1FE,47,22,2.1363636363636362,37,1.6818181818181819
control,control-period,5F02504DBABE464F638EC55C073A61F0,43,7,6.1428571428571432,9,1.5
control,control-period,5F36B447AE0BD99BD05B4E84B057E556,22,4,5.5,4,1.0
control,control-period,5F72C8757B169882D52BFBC7CDE1B9EC,101,9,11.222222222222221,13,1.3
control,control-period,5F988DB694ED8F13A5F589C89543B331,11,1,11.0,1,1.0
treatment,post-period,5F999ACCE9C256E1A4408577345DBEE7,34,1,34.0,0,
treatment,pre-period,5F999ACCE9C256E1A4408577345DBEE7,34,4,8.5,4,1.0
control,control-period,5FACEEFE04E21B9EBBCC98318C52E6C4,27,4,6.75,4,1.0
control,control-period,5FFBFE051291F79717B99F5D72B02CDC,47,3,15.666666666666666,2,1.0
control,control-period,6016450CCD37EC498397E6CEBFF4209F,59,4,14.75,4,1.0
control,control-period,601B0461E5E64792BE7E000F34A040F6,32,12,2.6666666666666665,21,1.75
control,control-period,6029521955BA419D4BF4CC73A826866F,9,3,3.0,3,1.0
control,control-period,60447643194E78F2D30F93CEC4EF967E,93,40,2.325,55,1.5714285714285714
control,control-period,60603343AB8FEECD78B1009C957D193D,181,21,8.6190476190476186,30,1.3043478260869565
control,control-period,6072AAD9C650C4000CCF5D32B5B5C649,28,1,28.0,2,2.0
control,control-period,60DDF375A8385B5ABEE6774F269D522E,34,4,8.5,4,1.0
control,control-period,610FCF5C8AB235AF2678F174A08FEC53,22,1,22.0,0,
control,control-period,61BB31EC7781341B1D7B8D8A85688DA3,15,5,3.0,7,1.4
control,control-period,61EF597F15050288486840AD612ECD6B,33,6,5.5,8,1.3333333333333333
control,control-period,61F5B317AB1EF10E3C7E68C930A1018C,174,5,34.8,14,2.8
control,control-period,61FA7C39E5BE53C3EE5ABFBFEEE0498E,28,1,28.0,1,1.0
control,control-period,6202381695390EB9E0F6CC22E9E55443,141,8,17.625,20,2.5
control,control-period,620DA7A49F07368EBCB917DB113BCEDC,69,49,1.4081632653061225,58,1.1836734693877551
control,control-period,620E8B1B1DF8E97AE28C91153E52F543,26,1,26.0,1,1.0
control,control-period,622D6D8512303C2637073ADD1386B055,3,1,3.0,1,1.0
control,control-period,622E890EE63F0B83C532CC052BEE8A50,214,12,17.833333333333332,19,1.5833333333333333
control,control-period,62402042F391117D481A9A618E54F84A,170,22,7.7272727272727275,55,2.5
control,control-period,626BF302515BA20D1C32C1CA5C23D8D8,6,1,6.0,1,1.0
control,control-period,626E752BEFB7A66231B9CBEB3B4FAB1C,34,3,11.333333333333334,3,1.0
control,control-period,62AC87CFE11DD7CC707AEDE576B728AE,126,16,7.875,19,1.1875
treatment,pre-period,62CA1B7E1A79F698EEE303598B86BA48,1,1,1.0,0,
treatment,post-period,62CA1B7E1A79F698EEE303598B86BA48,2,1,2.0,1,1.0
control,control-period,62D374E00F3B0927D74063FBCF71CCA5,17,1,17.0,2,2.0
control,control-period,62DD70123C14207F97E6515DDE77D76D,149,31,4.806451612903226,40,1.2903225806451613
control,control-period,634B75552B77645F2794436C6DF1DC97,3,2,1.5,1,1.0
control,control-period,635808C1DDFBC662DC3015097E26E62A,1390,36,38.611111111111114,94,2.6111111111111112
treatment,post-period,635BE6A3D887B6B3517FCF2324C4C1E0,17,4,4.25,4,1.0
treatment,pre-period,635BE6A3D887B6B3517FCF2324C4C1E0,35,6,5.833333333333333,10,1.6666666666666667
control,control-period,63FEF9F33B5B4155C207095EBA23730A,73,5,14.6,6,1.2
control,control-period,6421D34814C3C85F6D9010ACBC6590F0,81,9,9.0,14,1.5555555555555556
control,control-period,6423FBDB63333D5EF6E628446EDE5635,32,3,10.666666666666666,3,1.0
control,control-period,644C1993FE93C6E2B214E3B7B7D94D8E,159,13,12.23076923076923,19,1.4615384615384615
control,control-period,6469F635FAF09649D3FDCA6E8955FDFB,405,15,27.0,31,2.2142857142857144
treatment,pre-period,648F91A3D0D868FC410FC4614FF11811,97,2,48.5,4,2.0
treatment,post-period,648F91A3D0D868FC410FC4614FF11811,170,10,17.0,14,1.5555555555555556
treatment,post-period,64DA91FB11E883E1DD4429309EAB9024,115,5,23.0,4,1.0
treatment,pre-period,64DA91FB11E883E1DD4429309EAB9024,14,1,14.0,1,1.0
control,control-period,64E0BF319001686AAB32B5120FFA0167,33,2,16.5,2,1.0
control,control-period,64EA802089E68A699EC86438C9504F94,219,24,9.125,28,1.1666666666666667
control,control-period,64EFB74A85CD4051DDA03003FD81799F,2,1,2.0,1,1.0
control,control-period,654F30C1312F6C1A26DFDA9F076A62D8,78,10,7.8,14,1.2727272727272727
control,control-period,656D5E8FAC9D770179FDF7E9027AE2CE,145,20,7.25,61,2.9047619047619047
control,control-period,65736141DB8367BFC7F686D4C6B28634,73,9,8.11111111111111,13,1.4444444444444444
control,control-period,657E8EB68545E75A6EAD9B6A11C2E773,26,3,8.6666666666666661,3,1.0
control,control-period,663D371E97BB1A317A21DBF911D2C245,21,4,5.25,4,1.0
control,control-period,663EAD1943AE7594E0633D10ADB5EF52,138,11,12.545454545454545,12,1.0909090909090908
control,control-period,664FEC313A016F2E48DCD1FAE7A28B85,22,6,3.6666666666666665,9,1.5
control,control-period,66739352C8F94F55906F93AD35A7D894,11,8,1.375,9,1.125
control,control-period,667A8D0FDB2FA1BA819DAB6C0F5C7BC4,72,25,2.88,27,1.08
control,control-period,667B1425546E7502CD66F9DF0C6321C1,48,4,12.0,6,1.2
control,control-period,6683CAFB77FB7B60C78CD233EB2B62F7,127,57,2.2280701754385963,92,1.5862068965517242
control,control-period,669A7F5B42DA742CA6BD9734ADEF09D4,254,1,254.0,3,3.0
control,control-period,66AAD36DA082045EC5F1B9B3789547DE,89,7,12.714285714285714,10,1.4285714285714286
control,control-period,66E8EE325A3E6369E607998DFE9E13F1,410,14,29.285714285714285,28,2.0
control,control-period,67169A7142CBE3AA9569A8EB2DDFBD29,27,2,13.5,2,1.0
control,control-period,6727647509DA27AD479C0F19210333AD,8,1,8.0,2,2.0
control,control-period,6745F4EABB92247B598F34216F07F362,17,3,5.666666666666667,3,1.0
control,control-period,674EAE8D70D203FEDBE60DEAE2F834CC,30,8,3.75,10,1.25
control,control-period,6776FBFA00EC922CDAE4003DED4C0B69,23,20,1.15,20,1.0
control,control-period,67ABE7FC39408AE456040BFA4EFC5EFA,26,4,6.5,4,1.0
control,control-period,67C46D47D98A618D1124FA4CA727C19B,4,1,4.0,1,1.0
control,control-period,67D16925800555DDF67EEA801FDCA559,19,3,6.333333333333333,4,1.3333333333333333
control,control-period,67EAABE23BA806180D7012C66DD19CD5,50,11,4.5454545454545459,12,1.0909090909090908
control,control-period,680350A39A4844BC7426A9B5FB819CA6,21,2,10.5,3,1.5
control,control-period,68149A4353C4E6C2AF49CF5F35FBB78C,99,21,4.7142857142857144,27,1.2857142857142858
control,control-period,682611EFBA4444A23864391A1F753827,92,5,18.4,6,1.5
control,control-period,682A8CD0767A569DC68E7AA0201BFBA3,351,94,3.7340425531914891,252,2.6808510638297873
control,control-period,6864FAEF53F37A2ED51664DCD0F0BAB0,10,4,2.5,4,1.0
control,control-period,686E8E8F73A49595EDE40F1BBDFB8C99,54,17,3.1764705882352939,20,1.1764705882352942
control,control-period,6870FFBF31EA0EC710FF2A8A867B99DF,199,7,28.428571428571427,12,1.7142857142857142
control,control-period,6895EEFC23B59DB13A9B9A7EED6A766F,506,4,126.5,11,2.75
control,control-period,68EA8FDC3D7F8984530BB60FAE9A42FD,142,29,4.8965517241379306,41,1.3666666666666667
control,control-period,68F870FD9708D9569124B7882EA53641,51,3,17.0,5,1.6666666666666667
treatment,pre-period,690DA199396D35B845005CCD13ED8D67,46,10,4.6,10,1.1111111111111112
treatment,post-period,690DA199396D35B845005CCD13ED8D67,65,9,7.2222222222222223,9,1.2857142857142858
control,control-period,69599C9ED33015D6A6AEE16414074147,226,19,11.894736842105264,45,2.3684210526315788
control,control-period,69AAD0C879F98412DB3934787AB4AEEC,21,4,5.25,4,1.0
control,control-period,6A07135DA41B81E278341576A26672E4,56,25,2.24,29,1.1153846153846154
control,control-period,6A0B488E589706D7CEA43F9A88204A04,22,7,3.1428571428571428,10,1.4285714285714286
treatment,pre-period,6A1D30C821861EACD41F274E8E6D5455,10,1,10.0,1,1.0
treatment,post-period,6A1D30C821861EACD41F274E8E6D5455,1,1,1.0,0,
control,control-period,6A24D64A89D95F922CF43FD19EB2189F,53,3,17.666666666666668,4,1.3333333333333333
treatment,pre-period,6A2F4E7AB1816D2F6EC741BC92141766,16,1,16.0,1,1.0
treatment,post-period,6A2F4E7AB1816D2F6EC741BC92141766,63,7,9.0,18,2.5714285714285716
control,control-period,6A6F0AAB0DC620FF06861957584A3208,34,7,4.8571428571428568,9,1.125
control,control-period,6A8DE529CDDEC5B0B170929B2444A588,64,4,16.0,8,2.0
control,control-period,6A99D4E5FE96E6BAA99D7A52932F7E15,128,3,42.666666666666664,4,1.3333333333333333
control,control-period,6AA133F6731526630B1D51BF557E485B,38,10,3.8,16,1.6
control,control-period,6ABFA27C0F1368F4D73B5A807362EF11,23,2,11.5,3,1.5
control,control-period,6ADB388F73ED6F1EB13984556872A569,79,4,19.75,3,1.5
control,control-period,6B1906ED0752329228E159D114C01949,2,1,2.0,1,1.0
control,control-period,6B4573369C1187835160D138C14DE0CB,1483,10,148.3,10,1.1111111111111112
control,control-period,6B5AFA5324CE1412608067F86E96602D,4,2,2.0,2,1.0
control,control-period,6B79073DC6A4D08D7718ABD38722ED70,75,10,7.5,12,1.0909090909090908
control,control-period,6B8754686666C1DA3FE4E7EAEAA9A6F1,27,2,13.5,2,1.0
control,control-period,6B9090FE0B0A8CA5C7F80E021AA37D38,10,6,1.6666666666666667,8,1.3333333333333333
control,control-period,6BFD41CC10EB8CFDDFE0F4BDDA556E6D,12,4,3.0,4,1.0
control,control-period,6C015487A355FF3EC4AEFB80F8DF6457,6,1,6.0,2,2.0
control,control-period,6C02BA08A0538FE6C2E8D7F6549C0E4F,18,4,4.5,4,1.0
control,control-period,6C07A737EA896840697ACE56AC23A3A9,47,3,15.666666666666666,4,1.3333333333333333
control,control-period,6C14B6297FCC1782508E14996A4DBB7C,47,16,2.9375,17,1.1333333333333333
control,control-period,6C25F32B241F12C5ACDDB52C4262704A,38,2,19.0,3,1.5
control,control-period,6C27C8C7A13BB83811D8DE943A614709,33,2,16.5,2,1.0
control,control-period,6C40A2B1B7C2336EDCE4B9F346682A72,37,8,4.625,13,1.625
control,control-period,6C6732479CC7A4ED8374B29A64BFAE93,13,1,13.0,1,1.0
control,control-period,6C93FEA18D6B045DBB398D2CA27670C5,34,2,17.0,3,1.5
control,control-period,6CC135C2403667F8114096D6C0854286,20,4,5.0,4,1.0
control,control-period,6CC62DC4D07B240209DC6837340DDF9F,87,41,2.1219512195121952,46,1.1219512195121952
control,control-period,6CD2676098B3E076AD66D10BF4565BFA,78,17,4.5882352941176467,18,1.0588235294117647
control,control-period,6CE5A30C5064331377A1B71E1671DCFC,137,1,137.0,1,1.0
control,control-period,6CF9555F887B611585653890F37F5CF6,2,1,2.0,1,1.0
control,control-period,6D1091565E448C7F719AD09255822159,39,1,39.0,2,2.0
control,control-period,6D1A7769F27790B62FC7652448D28BB2,1,1,1.0,1,1.0
control,control-period,6D24F421B34B2CFDCF3A9983CF63D647,509,26,19.576923076923077,64,2.4615384615384617
control,control-period,6D51008082720CCDE2EE24EE18032D19,0,0,,1,1.0
control,control-period,6D717745A9FF51CA21D39208C1668378,255,2,127.5,14,7.0
control,control-period,6D8A1ED61C493657DEFA14CE19720A32,30,2,15.0,3,1.5
control,control-period,6D8B6C8E0800777A88BA604FA3435B16,106,6,17.666666666666668,8,1.3333333333333333
control,control-period,6DBDE46320385E9E44406228DBB4DF9F,6,3,2.0,4,1.3333333333333333
control,control-period,6DC218CEE0AD1BC0663FF76DA21B06A1,213,13,16.384615384615383,20,1.6666666666666667
treatment,post-period,6DC8E9960F2EAE5C05215ADFC160359C,40,6,6.666666666666667,9,2.25
treatment,pre-period,6DC8E9960F2EAE5C05215ADFC160359C,53,10,5.3,18,1.8
control,control-period,6E23837E71D88642E8AA665239D54280,19,1,19.0,1,1.0
control,control-period,6E8E2F3F6A34809ECE127F006709FBEF,21,6,3.5,8,1.3333333333333333
control,control-period,6E9F31601075131D3F2934CC29B0D79A,10,2,5.0,2,1.0
control,control-period,6EB6C261434410DD81C3CC809464B1D5,24,3,8.0,4,1.3333333333333333
control,control-period,6EBDDD1BC5E5489D7FF0B41B8DAA9D86,165,9,18.333333333333332,11,1.2222222222222223
control,control-period,6EC263DBA95206A1A9EB55CD93F58FD2,118,53,2.2264150943396226,104,1.9622641509433962
control,control-period,6EC5DDA00AFDA916369462A2514504EA,15,7,2.1428571428571428,7,1.0
control,control-period,6EDA0BB1611F7E5AB409221AE13ED52E,214,20,10.7,22,1.1
control,control-period,6EDEC26E3CD2B1484254B15917E9F19B,194,25,7.76,28,1.0769230769230769
control,control-period,6EE3CB7D6C073894B49F1AF081758A2E,131,4,32.75,12,3.0
control,control-period,6F0928CF979D92A11C602CB5EFA37F49,229,28,8.1785714285714288,68,2.4285714285714284
control,control-period,6F1E23A7827B2844B805E96DB4B740B0,179,12,14.916666666666666,15,1.25
control,control-period,6F21DD230241C6587130E8FA2B5C1420,80,5,16.0,6,1.2
control,control-period,6F2C69DE0A77E619B2D3F1782F831F7D,58,10,5.8,14,1.4
